"leftAssetId","rightAssetId","distance","leftUrl","rightUrl","leftDestination","rightDestination","exactUrlMatch","sameSourceAsset"
"corpus:dbf05f4a6e27107d6e24b280","corpus:801f936e9f33a1c8aa998a3f","0","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","산티아고","true","true"
"corpus:dbf05f4a6e27107d6e24b280","corpus:aca9eb2c571b8fe9094c39db","0","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","리우데자네이루","true","true"
"corpus:dbf05f4a6e27107d6e24b280","corpus:6921974f08d1f85d12f33139","0","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","아테네","true","true"
"corpus:dbf05f4a6e27107d6e24b280","corpus:238a7b2335d4a59ee23426f2","0","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","콜롬보","true","true"
"corpus:dbf05f4a6e27107d6e24b280","corpus:4c6ed79c9ad981d13d0f2045","0","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","바르셀로나","true","true"
"corpus:c0e1ec4835ff9909bded9bd2","corpus:d3f3830873f31ac1ba3c3cba","0","https://images.pexels.com/photos/35599863/pexels-photo-35599863.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/35599863/pexels-photo-35599863.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","리우데자네이루","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:c91bac7cf7e9c6f6e3254cc9","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","아부다비","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:47ac8dfbb5fe953875198372","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","산티아고","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:0010104bcf3e8873712c431c","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","니스","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:8df249bb29022ed3c5a710bc","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","조호르바루","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:99b3fa26df9143ce033be5e0","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","리우데자네이루","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:1fbac01a1b7b534ee18f2d87","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","골드코스트","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:537df40a7a1f21e23f3d612f","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","퍼스","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:bf1ca481b6acadc7f224c376","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","케언스","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:40a8001451620f51a6ab8437","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","오슬로","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:46c5e08a71c86ac02b64fbf5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","콜롬보","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:18cc16449c1e511f082390d5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","양곤","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:f8f53f71a5452b6873c19974","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","수라바야","true","true"
"corpus:7e57866d4135c960bc2ac260","corpus:a25747b5a4dac08274c5a246","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","부에노스아이레스","만달레이","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:47ac8dfbb5fe953875198372","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","산티아고","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:0010104bcf3e8873712c431c","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","니스","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:8df249bb29022ed3c5a710bc","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","조호르바루","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:99b3fa26df9143ce033be5e0","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","리우데자네이루","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:1fbac01a1b7b534ee18f2d87","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","골드코스트","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:537df40a7a1f21e23f3d612f","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","퍼스","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:bf1ca481b6acadc7f224c376","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","케언스","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:40a8001451620f51a6ab8437","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","오슬로","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:46c5e08a71c86ac02b64fbf5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","콜롬보","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:18cc16449c1e511f082390d5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","양곤","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:f8f53f71a5452b6873c19974","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","수라바야","true","true"
"corpus:c91bac7cf7e9c6f6e3254cc9","corpus:a25747b5a4dac08274c5a246","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","아부다비","만달레이","true","true"
"corpus:801f936e9f33a1c8aa998a3f","corpus:aca9eb2c571b8fe9094c39db","0","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","리우데자네이루","true","true"
"corpus:801f936e9f33a1c8aa998a3f","corpus:6921974f08d1f85d12f33139","0","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","아테네","true","true"
"corpus:801f936e9f33a1c8aa998a3f","corpus:238a7b2335d4a59ee23426f2","0","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","콜롬보","true","true"
"corpus:801f936e9f33a1c8aa998a3f","corpus:4c6ed79c9ad981d13d0f2045","0","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/1002695/pexels-photo-1002695.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","바르셀로나","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:0010104bcf3e8873712c431c","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","니스","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:8df249bb29022ed3c5a710bc","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","조호르바루","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:99b3fa26df9143ce033be5e0","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","리우데자네이루","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:1fbac01a1b7b534ee18f2d87","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","골드코스트","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:537df40a7a1f21e23f3d612f","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","퍼스","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:bf1ca481b6acadc7f224c376","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","케언스","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:40a8001451620f51a6ab8437","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","오슬로","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:46c5e08a71c86ac02b64fbf5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","콜롬보","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:18cc16449c1e511f082390d5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","양곤","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:f8f53f71a5452b6873c19974","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","수라바야","true","true"
"corpus:47ac8dfbb5fe953875198372","corpus:a25747b5a4dac08274c5a246","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","만달레이","true","true"
"corpus:14ad3c2af09458b5728e7872","corpus:beab53323c5436d77f5c5a18","0","https://images.pexels.com/photos/10653712/pexels-photo-10653712.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/10653712/pexels-photo-10653712.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","산티아고","콜롬보","true","true"
"corpus:cf8e36a445f71115f4d3053c","corpus:f513910bc9146cccf58fa89c","0","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","조호르바루","true","true"
"corpus:cf8e36a445f71115f4d3053c","corpus:930773d36c804ad33363ea73","0","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","퍼스","true","true"
"corpus:cf8e36a445f71115f4d3053c","corpus:ace80f0bc4950aa2fea45227","0","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","오슬로","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:8df249bb29022ed3c5a710bc","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","조호르바루","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:99b3fa26df9143ce033be5e0","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","리우데자네이루","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:1fbac01a1b7b534ee18f2d87","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","골드코스트","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:537df40a7a1f21e23f3d612f","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","퍼스","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:bf1ca481b6acadc7f224c376","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","케언스","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:40a8001451620f51a6ab8437","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","오슬로","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:46c5e08a71c86ac02b64fbf5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","콜롬보","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:18cc16449c1e511f082390d5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","양곤","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:f8f53f71a5452b6873c19974","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","수라바야","true","true"
"corpus:0010104bcf3e8873712c431c","corpus:a25747b5a4dac08274c5a246","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","만달레이","true","true"
"corpus:dff6bfdf610bc9f22924eef3","corpus:4e40037ceabbdbacacde996a","0","https://images.pexels.com/photos/20495838/pexels-photo-20495838.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/20495838/pexels-photo-20495838.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","씨엠립","true","true"
"corpus:dff6bfdf610bc9f22924eef3","corpus:382adad73f1496dce86ecd79","0","https://images.pexels.com/photos/20495838/pexels-photo-20495838.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/20495838/pexels-photo-20495838.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","니스","상하이","true","true"
"corpus:8df249bb29022ed3c5a710bc","corpus:99b3fa26df9143ce033be5e0","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","리우데자네이루","true","true"
"corpus:8df249bb29022ed3c5a710bc","corpus:1fbac01a1b7b534ee18f2d87","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","골드코스트","true","true"
"corpus:8df249bb29022ed3c5a710bc","corpus:537df40a7a1f21e23f3d612f","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","퍼스","true","true"
"corpus:8df249bb29022ed3c5a710bc","corpus:bf1ca481b6acadc7f224c376","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","케언스","true","true"
"corpus:8df249bb29022ed3c5a710bc","corpus:40a8001451620f51a6ab8437","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","오슬로","true","true"
"corpus:8df249bb29022ed3c5a710bc","corpus:46c5e08a71c86ac02b64fbf5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","콜롬보","true","true"
"corpus:8df249bb29022ed3c5a710bc","corpus:18cc16449c1e511f082390d5","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","양곤","true","true"
"corpus:8df249bb29022ed3c5a710bc","corpus:f8f53f71a5452b6873c19974","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","수라바야","true","true"
"corpus:8df249bb29022ed3c5a710bc","corpus:a25747b5a4dac08274c5a246","0","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/38484227/pexels-photo-38484227.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","만달레이","true","true"
"corpus:f513910bc9146cccf58fa89c","corpus:930773d36c804ad33363ea73","0","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","퍼스","true","true"
"corpus:f513910bc9146cccf58fa89c","corpus:ace80f0bc4950aa2fea45227","0","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","https://images.pexels.com/photos/7973587/pexels-photo-7973587.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200","조호르바루","오슬로","true","true"
